link,ph 1,ph2,ph3,ph4,ph5
https://bacdive.dsmz.de/strain/7970,,,,,
https://bacdive.dsmz.de/strain/7971,,,,,
https://bacdive.dsmz.de/strain/7972,,,,,
https://bacdive.dsmz.de/strain/7984,,,,,
https://bacdive.dsmz.de/strain/7963,,,,,
https://bacdive.dsmz.de/strain/130445,,,,,
https://bacdive.dsmz.de/strain/7992,,,,,
https://bacdive.dsmz.de/strain/8029,,,,,
https://bacdive.dsmz.de/strain/8020,,,,,
https://bacdive.dsmz.de/strain/8018,,,,,
https://bacdive.dsmz.de/strain/7974,,,,,
https://bacdive.dsmz.de/strain/7993,,,,,
https://bacdive.dsmz.de/strain/24215,,,,,
https://bacdive.dsmz.de/strain/24213,,,,,
https://bacdive.dsmz.de/strain/8014,,,,,
https://bacdive.dsmz.de/strain/8030,,,,,
https://bacdive.dsmz.de/strain/132507,,,,,
https://bacdive.dsmz.de/strain/24210,,,,,
https://bacdive.dsmz.de/strain/8016,,,,,
https://bacdive.dsmz.de/strain/8032,,,,,
https://bacdive.dsmz.de/strain/23117,,,,,
https://bacdive.dsmz.de/strain/7980,,,,,
https://bacdive.dsmz.de/strain/7985,,,,,
https://bacdive.dsmz.de/strain/8011,,,,,
https://bacdive.dsmz.de/strain/7977,,,,,
https://bacdive.dsmz.de/strain/132377,,,,,
https://bacdive.dsmz.de/strain/7973,,,,,
https://bacdive.dsmz.de/strain/8013,,,,,
https://bacdive.dsmz.de/strain/7994,,,,,
https://bacdive.dsmz.de/strain/7975,,,,,
https://bacdive.dsmz.de/strain/7976,,,,,
https://bacdive.dsmz.de/strain/8033,,,,,
https://bacdive.dsmz.de/strain/8017,,,,,
https://bacdive.dsmz.de/strain/8010,,,,,
https://bacdive.dsmz.de/strain/7995,,,,,
https://bacdive.dsmz.de/strain/7978,,,,,
https://bacdive.dsmz.de/strain/24212,,,,,
https://bacdive.dsmz.de/strain/23118,,,,,
https://bacdive.dsmz.de/strain/8031,,,,,
https://bacdive.dsmz.de/strain/140640,,,,,
https://bacdive.dsmz.de/strain/7998,,,,,
https://bacdive.dsmz.de/strain/158211,,,,,
https://bacdive.dsmz.de/strain/7898,,,,,
https://bacdive.dsmz.de/strain/7899,,,,,
https://bacdive.dsmz.de/strain/7900,,,,,
https://bacdive.dsmz.de/strain/7901,,,,,
https://bacdive.dsmz.de/strain/7902,,,,,
https://bacdive.dsmz.de/strain/7903,,,,,
https://bacdive.dsmz.de/strain/7904,,,,,
https://bacdive.dsmz.de/strain/7906,,,,,
https://bacdive.dsmz.de/strain/7907,,,,,
https://bacdive.dsmz.de/strain/7911,,,,,
https://bacdive.dsmz.de/strain/7912,,,,,
https://bacdive.dsmz.de/strain/7913,,,,,
https://bacdive.dsmz.de/strain/7914,,,,,
https://bacdive.dsmz.de/strain/7915,,,,,
https://bacdive.dsmz.de/strain/7916,,,,,
https://bacdive.dsmz.de/strain/7917,,,,,
https://bacdive.dsmz.de/strain/7918,,,,,
https://bacdive.dsmz.de/strain/7919,,,,,
https://bacdive.dsmz.de/strain/7920,,,,,
https://bacdive.dsmz.de/strain/7921,,,,,
https://bacdive.dsmz.de/strain/7922,,,,,
https://bacdive.dsmz.de/strain/7923,,,,,
https://bacdive.dsmz.de/strain/7924,,,,,
https://bacdive.dsmz.de/strain/7925,,,,,
https://bacdive.dsmz.de/strain/7926,,,,,
https://bacdive.dsmz.de/strain/7927,,,,,
https://bacdive.dsmz.de/strain/7928,,,,,
https://bacdive.dsmz.de/strain/7929,,,,,
https://bacdive.dsmz.de/strain/7930,,,,,
https://bacdive.dsmz.de/strain/7931,,,,,
https://bacdive.dsmz.de/strain/7932,,,,,
https://bacdive.dsmz.de/strain/7933,,,,,
https://bacdive.dsmz.de/strain/7935,,,,,
https://bacdive.dsmz.de/strain/7938,,,,,
https://bacdive.dsmz.de/strain/7939,,,,,
https://bacdive.dsmz.de/strain/7941,,,,,
https://bacdive.dsmz.de/strain/7944,,,,,
https://bacdive.dsmz.de/strain/7945,,,,,
https://bacdive.dsmz.de/strain/7950,,,,,
https://bacdive.dsmz.de/strain/7960,,,,,
https://bacdive.dsmz.de/strain/7961,,,,,
https://bacdive.dsmz.de/strain/7962,,,,,
https://bacdive.dsmz.de/strain/152439,,,,,
https://bacdive.dsmz.de/strain/156117,,,,,
https://bacdive.dsmz.de/strain/157786,,,,,
https://bacdive.dsmz.de/strain/157787,,,,,
https://bacdive.dsmz.de/strain/8034,,,,,
https://bacdive.dsmz.de/strain/8009,,,,,
https://bacdive.dsmz.de/strain/7996,,,,,
https://bacdive.dsmz.de/strain/131506,,,,,
https://bacdive.dsmz.de/strain/131819,,,,,
https://bacdive.dsmz.de/strain/131548,,,,,
https://bacdive.dsmz.de/strain/13414,,,,,
https://bacdive.dsmz.de/strain/13417,,,,,
https://bacdive.dsmz.de/strain/13418,,,,,
https://bacdive.dsmz.de/strain/13419,,,,,
https://bacdive.dsmz.de/strain/13420,,,,,
https://bacdive.dsmz.de/strain/10625,,,,,
https://bacdive.dsmz.de/strain/3813,,,,,
https://bacdive.dsmz.de/strain/7499,,,,,
https://bacdive.dsmz.de/strain/16533,,,,,
https://bacdive.dsmz.de/strain/16531,,,,,
https://bacdive.dsmz.de/strain/16535,,,,,
https://bacdive.dsmz.de/strain/16532,,,,,
https://bacdive.dsmz.de/strain/16534,,,,,
https://bacdive.dsmz.de/strain/7203,,,,,
https://bacdive.dsmz.de/strain/7204,,,,,
https://bacdive.dsmz.de/strain/132877,,,,,
https://bacdive.dsmz.de/strain/130401,,,,,
https://bacdive.dsmz.de/strain/131143,,,,,
https://bacdive.dsmz.de/strain/132878,,,,,
https://bacdive.dsmz.de/strain/7202,,,,,
https://bacdive.dsmz.de/strain/10521,,,,,
https://bacdive.dsmz.de/strain/130822,,,,,
https://bacdive.dsmz.de/strain/133608,,,,,
https://bacdive.dsmz.de/strain/130783,,,,,
https://bacdive.dsmz.de/strain/24121,,,,,
https://bacdive.dsmz.de/strain/133082,,,,,
https://bacdive.dsmz.de/strain/23400,,,,,
https://bacdive.dsmz.de/strain/131488,,,,,
https://bacdive.dsmz.de/strain/5832,,,,,
https://bacdive.dsmz.de/strain/5827,,,,,
https://bacdive.dsmz.de/strain/5828,,,,,
https://bacdive.dsmz.de/strain/5829,,,,,
https://bacdive.dsmz.de/strain/5830,,,,,
https://bacdive.dsmz.de/strain/131489,,,,,
https://bacdive.dsmz.de/strain/5825,,,,,
https://bacdive.dsmz.de/strain/23397,,,,,
https://bacdive.dsmz.de/strain/23398,,,,,
https://bacdive.dsmz.de/strain/23399,,,,,
https://bacdive.dsmz.de/strain/130343,,,,,
https://bacdive.dsmz.de/strain/130344,,,,,
https://bacdive.dsmz.de/strain/130790,,,,,
https://bacdive.dsmz.de/strain/130791,,,,,
https://bacdive.dsmz.de/strain/5831,,,,,
https://bacdive.dsmz.de/strain/140400,,,,,
https://bacdive.dsmz.de/strain/134260,,,,,
https://bacdive.dsmz.de/strain/130335,,,,,
https://bacdive.dsmz.de/strain/140420,,,,,
https://bacdive.dsmz.de/strain/132419,,,,,
https://bacdive.dsmz.de/strain/133993,,,,,
https://bacdive.dsmz.de/strain/140704,,,,,
https://bacdive.dsmz.de/strain/133707,,,,,
https://bacdive.dsmz.de/strain/16820,,,,,
https://bacdive.dsmz.de/strain/24648,,,,,
https://bacdive.dsmz.de/strain/16815,,,,,
https://bacdive.dsmz.de/strain/16816,,,,,
https://bacdive.dsmz.de/strain/155271,,,,,
https://bacdive.dsmz.de/strain/8213,,,,,
https://bacdive.dsmz.de/strain/8211,,,,,
https://bacdive.dsmz.de/strain/132847,,,,,
https://bacdive.dsmz.de/strain/8212,,,,,
https://bacdive.dsmz.de/strain/158597,,,,,
https://bacdive.dsmz.de/strain/156602,,,,,
https://bacdive.dsmz.de/strain/140863,,,,,
https://bacdive.dsmz.de/strain/140683,,,,,
https://bacdive.dsmz.de/strain/133604,,,,,
https://bacdive.dsmz.de/strain/133595,,,,,
https://bacdive.dsmz.de/strain/133596,,,,,
https://bacdive.dsmz.de/strain/131323,,,,,
https://bacdive.dsmz.de/strain/134361,,,,,
https://bacdive.dsmz.de/strain/133602,,,,,
https://bacdive.dsmz.de/strain/133750,,,,,
https://bacdive.dsmz.de/strain/133603,,,,,
https://bacdive.dsmz.de/strain/158582,,,,,
https://bacdive.dsmz.de/strain/140514,,,,,
https://bacdive.dsmz.de/strain/133527,,,,,
https://bacdive.dsmz.de/strain/140897,,,,,
https://bacdive.dsmz.de/strain/140679,,,,,
https://bacdive.dsmz.de/strain/133738,,,,,
https://bacdive.dsmz.de/strain/133042,,,,,
https://bacdive.dsmz.de/strain/158219,,,,,
https://bacdive.dsmz.de/strain/132970,,,,,
https://bacdive.dsmz.de/strain/24256,,,,,
https://bacdive.dsmz.de/strain/158733,,,,,
https://bacdive.dsmz.de/strain/133488,,,,,
https://bacdive.dsmz.de/strain/134341,,,,,
https://bacdive.dsmz.de/strain/140527,,,,,
https://bacdive.dsmz.de/strain/131512,,,,,
https://bacdive.dsmz.de/strain/24030,,,,,
https://bacdive.dsmz.de/strain/5740,,,,,
https://bacdive.dsmz.de/strain/12589,,,,,
https://bacdive.dsmz.de/strain/12590,,,,,
https://bacdive.dsmz.de/strain/12588,,,,,
https://bacdive.dsmz.de/strain/133809,,,,,
https://bacdive.dsmz.de/strain/133953,,,,,
https://bacdive.dsmz.de/strain/140456,,,,,
https://bacdive.dsmz.de/strain/133932,,,,,
https://bacdive.dsmz.de/strain/154268,,,,,
https://bacdive.dsmz.de/strain/8464,,,,,
https://bacdive.dsmz.de/strain/8441,,,,,
https://bacdive.dsmz.de/strain/149362,,,,,
https://bacdive.dsmz.de/strain/140371,,,,,
https://bacdive.dsmz.de/strain/140779,,,,,
https://bacdive.dsmz.de/strain/132615,,,,,
https://bacdive.dsmz.de/strain/8573,,,,,
https://bacdive.dsmz.de/strain/8374,,,,,
https://bacdive.dsmz.de/strain/8379,,,,,
https://bacdive.dsmz.de/strain/8380,,,,,
https://bacdive.dsmz.de/strain/8448,,,,,
https://bacdive.dsmz.de/strain/8449,,,,,
https://bacdive.dsmz.de/strain/8515,,,,,
https://bacdive.dsmz.de/strain/8590,,,,,
https://bacdive.dsmz.de/strain/8497,,,,,
https://bacdive.dsmz.de/strain/8498,,,,,
https://bacdive.dsmz.de/strain/8446,,,,,
https://bacdive.dsmz.de/strain/8215,,,,,
https://bacdive.dsmz.de/strain/8219,,,,,
https://bacdive.dsmz.de/strain/8364,,,,,
https://bacdive.dsmz.de/strain/8465,,,,,
https://bacdive.dsmz.de/strain/8574,,,,,
https://bacdive.dsmz.de/strain/8222,,,,,
https://bacdive.dsmz.de/strain/8447,,,,,
https://bacdive.dsmz.de/strain/8494,,,,,
https://bacdive.dsmz.de/strain/8499,,,,,
https://bacdive.dsmz.de/strain/8504,,,,,
https://bacdive.dsmz.de/strain/8394,,,,,
https://bacdive.dsmz.de/strain/8395,,,,,
https://bacdive.dsmz.de/strain/8396,,,,,
https://bacdive.dsmz.de/strain/8400,,,,,
https://bacdive.dsmz.de/strain/8401,,,,,
https://bacdive.dsmz.de/strain/23132,,,,,
https://bacdive.dsmz.de/strain/8454,,,,,
https://bacdive.dsmz.de/strain/8406,,,,,
https://bacdive.dsmz.de/strain/158311,,,,,
https://bacdive.dsmz.de/strain/8588,,,,,
https://bacdive.dsmz.de/strain/8572,,,,,
https://bacdive.dsmz.de/strain/132613,,,,,
https://bacdive.dsmz.de/strain/8591,,,,,
https://bacdive.dsmz.de/strain/132614,,,,,
https://bacdive.dsmz.de/strain/8467,,,,,
https://bacdive.dsmz.de/strain/154155,,,,,
https://bacdive.dsmz.de/strain/154202,,,,,
https://bacdive.dsmz.de/strain/154259,,,,,
https://bacdive.dsmz.de/strain/8435,,,,,
https://bacdive.dsmz.de/strain/8444,,,,,
https://bacdive.dsmz.de/strain/133186,,,,,
https://bacdive.dsmz.de/strain/8575,,,,,
https://bacdive.dsmz.de/strain/8496,,,,,
https://bacdive.dsmz.de/strain/8452,,,,,
https://bacdive.dsmz.de/strain/8360,,,,,
https://bacdive.dsmz.de/strain/8362,,,,,
https://bacdive.dsmz.de/strain/8505,,,,,
https://bacdive.dsmz.de/strain/8522,,,,,
https://bacdive.dsmz.de/strain/8535,,,,,
https://bacdive.dsmz.de/strain/8576,,,,,
https://bacdive.dsmz.de/strain/8577,,,,,
https://bacdive.dsmz.de/strain/156703,,,,,
https://bacdive.dsmz.de/strain/133184,,,,,
https://bacdive.dsmz.de/strain/8249,,,,,
https://bacdive.dsmz.de/strain/8327,,,,,
https://bacdive.dsmz.de/strain/8330,,,,,
https://bacdive.dsmz.de/strain/8331,,,,,
https://bacdive.dsmz.de/strain/8332,,,,,
https://bacdive.dsmz.de/strain/8333,,,,,
https://bacdive.dsmz.de/strain/8334,,,,,
https://bacdive.dsmz.de/strain/8523,,,,,
https://bacdive.dsmz.de/strain/131827,,,,,
https://bacdive.dsmz.de/strain/139764,,,,,
https://bacdive.dsmz.de/strain/140668,,,,,
https://bacdive.dsmz.de/strain/23134,,,,,
https://bacdive.dsmz.de/strain/8425,,,,,
https://bacdive.dsmz.de/strain/8514,,,,,
https://bacdive.dsmz.de/strain/1875,,,,,
https://bacdive.dsmz.de/strain/131511,,,,,
https://bacdive.dsmz.de/strain/5623,,,,,
https://bacdive.dsmz.de/strain/134199,,,,,
https://bacdive.dsmz.de/strain/5622,,,,,
https://bacdive.dsmz.de/strain/130327,,,,,
https://bacdive.dsmz.de/strain/9593,,,,,
https://bacdive.dsmz.de/strain/9602,,,,,
https://bacdive.dsmz.de/strain/9613,,,,,
https://bacdive.dsmz.de/strain/9614,,,,,
https://bacdive.dsmz.de/strain/9615,,,,,
https://bacdive.dsmz.de/strain/9616,,,,,
https://bacdive.dsmz.de/strain/9622,,,,,
https://bacdive.dsmz.de/strain/9628,,,,,
https://bacdive.dsmz.de/strain/9634,,,,,
https://bacdive.dsmz.de/strain/9635,,,,,
https://bacdive.dsmz.de/strain/9637,,,,,
https://bacdive.dsmz.de/strain/9638,,,,,
https://bacdive.dsmz.de/strain/9639,,,,,
https://bacdive.dsmz.de/strain/9640,,,,,
https://bacdive.dsmz.de/strain/9641,,,,,
https://bacdive.dsmz.de/strain/9642,,,,,
https://bacdive.dsmz.de/strain/9643,,,,,
https://bacdive.dsmz.de/strain/9644,,,,,
https://bacdive.dsmz.de/strain/9645,,,,,
https://bacdive.dsmz.de/strain/9646,,,,,
https://bacdive.dsmz.de/strain/9647,,,,,
https://bacdive.dsmz.de/strain/9648,,,,,
https://bacdive.dsmz.de/strain/9650,,,,,
https://bacdive.dsmz.de/strain/9656,,,,,
https://bacdive.dsmz.de/strain/9657,,,,,
https://bacdive.dsmz.de/strain/9658,,,,,
https://bacdive.dsmz.de/strain/9661,,,,,
https://bacdive.dsmz.de/strain/9666,,,,,
https://bacdive.dsmz.de/strain/9667,,,,,
https://bacdive.dsmz.de/strain/9668,,,,,
https://bacdive.dsmz.de/strain/9669,,,,,
https://bacdive.dsmz.de/strain/9670,,,,,
https://bacdive.dsmz.de/strain/9671,,,,,
https://bacdive.dsmz.de/strain/9672,,,,,
https://bacdive.dsmz.de/strain/9675,,,,,
https://bacdive.dsmz.de/strain/9676,,,,,
https://bacdive.dsmz.de/strain/9677,,,,,
https://bacdive.dsmz.de/strain/9679,,,,,
https://bacdive.dsmz.de/strain/9699,,,,,
https://bacdive.dsmz.de/strain/9700,,,,,
https://bacdive.dsmz.de/strain/9701,,,,,
https://bacdive.dsmz.de/strain/9703,,,,,
https://bacdive.dsmz.de/strain/9704,,,,,
https://bacdive.dsmz.de/strain/9705,,,,,
https://bacdive.dsmz.de/strain/9707,,,,,
https://bacdive.dsmz.de/strain/9708,,,,,
https://bacdive.dsmz.de/strain/9710,,,,,
https://bacdive.dsmz.de/strain/9712,,,,,
https://bacdive.dsmz.de/strain/9713,,,,,
https://bacdive.dsmz.de/strain/9714,,,,,
https://bacdive.dsmz.de/strain/9715,,,,,
https://bacdive.dsmz.de/strain/9716,,,,,
https://bacdive.dsmz.de/strain/9717,,,,,
https://bacdive.dsmz.de/strain/9718,,,,,
https://bacdive.dsmz.de/strain/9719,,,,,
https://bacdive.dsmz.de/strain/9722,,,,,
https://bacdive.dsmz.de/strain/9726,,,,,
https://bacdive.dsmz.de/strain/9728,,,,,
https://bacdive.dsmz.de/strain/9729,,,,,
https://bacdive.dsmz.de/strain/9735,,,,,
https://bacdive.dsmz.de/strain/9736,,,,,
https://bacdive.dsmz.de/strain/9737,,,,,
https://bacdive.dsmz.de/strain/9738,,,,,
https://bacdive.dsmz.de/strain/9739,,,,,
https://bacdive.dsmz.de/strain/9740,,,,,
https://bacdive.dsmz.de/strain/9741,,,,,
https://bacdive.dsmz.de/strain/9742,,,,,
https://bacdive.dsmz.de/strain/9743,,,,,
https://bacdive.dsmz.de/strain/9744,,,,,
https://bacdive.dsmz.de/strain/9745,,,,,
https://bacdive.dsmz.de/strain/9747,,,,,
https://bacdive.dsmz.de/strain/9748,,,,,
https://bacdive.dsmz.de/strain/9749,,,,,
https://bacdive.dsmz.de/strain/9750,,,,,
https://bacdive.dsmz.de/strain/9751,,,,,
https://bacdive.dsmz.de/strain/9756,,,,,
https://bacdive.dsmz.de/strain/9757,,,,,
https://bacdive.dsmz.de/strain/9760,,,,,
https://bacdive.dsmz.de/strain/9763,,,,,
https://bacdive.dsmz.de/strain/9764,,,,,
https://bacdive.dsmz.de/strain/9765,,,,,
https://bacdive.dsmz.de/strain/9766,,,,,
https://bacdive.dsmz.de/strain/9767,,,,,
https://bacdive.dsmz.de/strain/9769,,,,,
https://bacdive.dsmz.de/strain/9773,,,,,
https://bacdive.dsmz.de/strain/9774,,,,,
https://bacdive.dsmz.de/strain/9775,,,,,
https://bacdive.dsmz.de/strain/9777,,,,,
https://bacdive.dsmz.de/strain/9802,,,,,
https://bacdive.dsmz.de/strain/10096,,,,,
https://bacdive.dsmz.de/strain/10097,,,,,
https://bacdive.dsmz.de/strain/10098,,,,,
https://bacdive.dsmz.de/strain/10099,,,,,
https://bacdive.dsmz.de/strain/10104,,,,,
https://bacdive.dsmz.de/strain/10105,,,,,
https://bacdive.dsmz.de/strain/10106,,,,,
https://bacdive.dsmz.de/strain/10107,,,,,
https://bacdive.dsmz.de/strain/10108,,,,,
https://bacdive.dsmz.de/strain/10109,,,,,
https://bacdive.dsmz.de/strain/10110,,,,,
https://bacdive.dsmz.de/strain/10111,,,,,
https://bacdive.dsmz.de/strain/10114,,,,,
https://bacdive.dsmz.de/strain/10115,,,,,
https://bacdive.dsmz.de/strain/10116,,,,,
https://bacdive.dsmz.de/strain/10117,,,,,
https://bacdive.dsmz.de/strain/10118,,,,,
https://bacdive.dsmz.de/strain/10120,,,,,
https://bacdive.dsmz.de/strain/10121,,,,,
https://bacdive.dsmz.de/strain/10122,,,,,
https://bacdive.dsmz.de/strain/10123,,,,,
https://bacdive.dsmz.de/strain/10124,,,,,
https://bacdive.dsmz.de/strain/10125,,,,,
https://bacdive.dsmz.de/strain/10127,,,,,
https://bacdive.dsmz.de/strain/10128,,,,,
https://bacdive.dsmz.de/strain/10129,,,,,
https://bacdive.dsmz.de/strain/10130,,,,,
https://bacdive.dsmz.de/strain/10131,,,,,
https://bacdive.dsmz.de/strain/10132,,,,,
https://bacdive.dsmz.de/strain/10133,,,,,
https://bacdive.dsmz.de/strain/10134,,,,,
https://bacdive.dsmz.de/strain/10135,,,,,
https://bacdive.dsmz.de/strain/10136,,,,,
https://bacdive.dsmz.de/strain/10137,,,,,
https://bacdive.dsmz.de/strain/10139,,,,,
https://bacdive.dsmz.de/strain/10140,,,,,
https://bacdive.dsmz.de/strain/10142,,,,,
https://bacdive.dsmz.de/strain/10143,,,,,
https://bacdive.dsmz.de/strain/10144,,,,,
https://bacdive.dsmz.de/strain/10145,,,,,
https://bacdive.dsmz.de/strain/10146,,,,,
https://bacdive.dsmz.de/strain/10147,,,,,
https://bacdive.dsmz.de/strain/10148,,,,,
https://bacdive.dsmz.de/strain/10149,,,,,
https://bacdive.dsmz.de/strain/10150,,,,,
https://bacdive.dsmz.de/strain/10151,,,,,
https://bacdive.dsmz.de/strain/10152,,,,,
https://bacdive.dsmz.de/strain/10153,,,,,
https://bacdive.dsmz.de/strain/10154,,,,,
https://bacdive.dsmz.de/strain/10155,,,,,
https://bacdive.dsmz.de/strain/10156,,,,,
https://bacdive.dsmz.de/strain/10157,,,,,
https://bacdive.dsmz.de/strain/10158,,,,,
https://bacdive.dsmz.de/strain/10159,,,,,
https://bacdive.dsmz.de/strain/10160,,,,,
https://bacdive.dsmz.de/strain/10161,,,,,
https://bacdive.dsmz.de/strain/10162,,,,,
https://bacdive.dsmz.de/strain/10163,,,,,
https://bacdive.dsmz.de/strain/10164,,,,,
https://bacdive.dsmz.de/strain/10166,,,,,
https://bacdive.dsmz.de/strain/10167,,,,,
https://bacdive.dsmz.de/strain/9804,,,,,
https://bacdive.dsmz.de/strain/9805,,,,,
https://bacdive.dsmz.de/strain/9806,,,,,
https://bacdive.dsmz.de/strain/9807,,,,,
https://bacdive.dsmz.de/strain/9811,,,,,
https://bacdive.dsmz.de/strain/9817,,,,,
https://bacdive.dsmz.de/strain/9823,,,,,
https://bacdive.dsmz.de/strain/9824,,,,,
https://bacdive.dsmz.de/strain/9827,,,,,
https://bacdive.dsmz.de/strain/9828,,,,,
https://bacdive.dsmz.de/strain/9829,,,,,
https://bacdive.dsmz.de/strain/9830,,,,,
https://bacdive.dsmz.de/strain/9831,,,,,
https://bacdive.dsmz.de/strain/9832,,,,,
https://bacdive.dsmz.de/strain/9833,,,,,
https://bacdive.dsmz.de/strain/9834,,,,,
https://bacdive.dsmz.de/strain/9836,,,,,
https://bacdive.dsmz.de/strain/9839,,,,,
https://bacdive.dsmz.de/strain/9840,,,,,
https://bacdive.dsmz.de/strain/9841,,,,,
https://bacdive.dsmz.de/strain/9842,,,,,
https://bacdive.dsmz.de/strain/9843,,,,,
https://bacdive.dsmz.de/strain/9844,,,,,
https://bacdive.dsmz.de/strain/9847,,,,,
https://bacdive.dsmz.de/strain/9849,,,,,
https://bacdive.dsmz.de/strain/9850,,,,,
https://bacdive.dsmz.de/strain/9851,,,,,
https://bacdive.dsmz.de/strain/9853,,,,,
https://bacdive.dsmz.de/strain/9854,,,,,
https://bacdive.dsmz.de/strain/9857,,,,,
https://bacdive.dsmz.de/strain/9858,,,,,
https://bacdive.dsmz.de/strain/9859,,,,,
https://bacdive.dsmz.de/strain/9862,,,,,
https://bacdive.dsmz.de/strain/9872,,,,,
https://bacdive.dsmz.de/strain/9873,,,,,
https://bacdive.dsmz.de/strain/9874,,,,,
https://bacdive.dsmz.de/strain/9875,,,,,
https://bacdive.dsmz.de/strain/9878,,,,,
https://bacdive.dsmz.de/strain/9879,,,,,
https://bacdive.dsmz.de/strain/9880,,,,,
https://bacdive.dsmz.de/strain/9885,,,,,
https://bacdive.dsmz.de/strain/9886,,,,,
https://bacdive.dsmz.de/strain/9887,,,,,
https://bacdive.dsmz.de/strain/9888,,,,,
https://bacdive.dsmz.de/strain/9889,,,,,
https://bacdive.dsmz.de/strain/9890,,,,,
https://bacdive.dsmz.de/strain/9892,,,,,
https://bacdive.dsmz.de/strain/9893,,,,,
https://bacdive.dsmz.de/strain/9894,,,,,
https://bacdive.dsmz.de/strain/9896,,,,,
https://bacdive.dsmz.de/strain/9897,,,,,
https://bacdive.dsmz.de/strain/9898,,,,,
https://bacdive.dsmz.de/strain/9899,,,,,
https://bacdive.dsmz.de/strain/9900,,,,,
https://bacdive.dsmz.de/strain/9902,,,,,
https://bacdive.dsmz.de/strain/9903,,,,,
https://bacdive.dsmz.de/strain/9904,,,,,
https://bacdive.dsmz.de/strain/9905,,,,,
https://bacdive.dsmz.de/strain/9906,,,,,
https://bacdive.dsmz.de/strain/9907,,,,,
https://bacdive.dsmz.de/strain/9908,,,,,
https://bacdive.dsmz.de/strain/9909,,,,,
https://bacdive.dsmz.de/strain/9910,,,,,
https://bacdive.dsmz.de/strain/9911,,,,,
https://bacdive.dsmz.de/strain/9912,,,,,
https://bacdive.dsmz.de/strain/9913,,,,,
https://bacdive.dsmz.de/strain/9914,,,,,
https://bacdive.dsmz.de/strain/9915,,,,,
https://bacdive.dsmz.de/strain/9916,,,,,
https://bacdive.dsmz.de/strain/9917,,,,,
https://bacdive.dsmz.de/strain/9919,,,,,
https://bacdive.dsmz.de/strain/9920,,,,,
https://bacdive.dsmz.de/strain/9922,,,,,
https://bacdive.dsmz.de/strain/9923,,,,,
https://bacdive.dsmz.de/strain/9924,,,,,
https://bacdive.dsmz.de/strain/9925,,,,,
https://bacdive.dsmz.de/strain/9926,,,,,
https://bacdive.dsmz.de/strain/9927,,,,,
https://bacdive.dsmz.de/strain/9928,,,,,
https://bacdive.dsmz.de/strain/9929,,,,,
https://bacdive.dsmz.de/strain/9930,,,,,
https://bacdive.dsmz.de/strain/9931,,,,,
https://bacdive.dsmz.de/strain/9933,,,,,
https://bacdive.dsmz.de/strain/9935,,,,,
https://bacdive.dsmz.de/strain/9936,,,,,
https://bacdive.dsmz.de/strain/9937,,,,,
https://bacdive.dsmz.de/strain/9938,,,,,
https://bacdive.dsmz.de/strain/9940,,,,,
https://bacdive.dsmz.de/strain/9941,,,,,
https://bacdive.dsmz.de/strain/9942,,,,,
https://bacdive.dsmz.de/strain/9943,,,,,
https://bacdive.dsmz.de/strain/9944,,,,,
https://bacdive.dsmz.de/strain/9945,,,,,
https://bacdive.dsmz.de/strain/9946,,,,,
https://bacdive.dsmz.de/strain/9947,,,,,
https://bacdive.dsmz.de/strain/9948,,,,,
https://bacdive.dsmz.de/strain/9949,,,,,
https://bacdive.dsmz.de/strain/9960,,,,,
https://bacdive.dsmz.de/strain/9961,,,,,
https://bacdive.dsmz.de/strain/9976,,,,,
https://bacdive.dsmz.de/strain/9979,,,,,
https://bacdive.dsmz.de/strain/9981,,,,,
https://bacdive.dsmz.de/strain/9984,,,,,
https://bacdive.dsmz.de/strain/9985,,,,,
https://bacdive.dsmz.de/strain/9992,,,,,
https://bacdive.dsmz.de/strain/9993,,,,,
https://bacdive.dsmz.de/strain/9995,,,,,
https://bacdive.dsmz.de/strain/9997,,,,,
https://bacdive.dsmz.de/strain/10003,,,,,
https://bacdive.dsmz.de/strain/10004,,,,,
https://bacdive.dsmz.de/strain/10011,,,,,
https://bacdive.dsmz.de/strain/10012,,,,,
https://bacdive.dsmz.de/strain/10016,,,,,
https://bacdive.dsmz.de/strain/10017,,,,,
https://bacdive.dsmz.de/strain/10019,,,,,
https://bacdive.dsmz.de/strain/10021,,,,,
https://bacdive.dsmz.de/strain/10023,,,,,
https://bacdive.dsmz.de/strain/10025,,,,,
https://bacdive.dsmz.de/strain/10026,,,,,
https://bacdive.dsmz.de/strain/10027,,,,,
https://bacdive.dsmz.de/strain/10028,,,,,
https://bacdive.dsmz.de/strain/10029,,,,,
https://bacdive.dsmz.de/strain/10030,,,,,
https://bacdive.dsmz.de/strain/10031,,,,,
https://bacdive.dsmz.de/strain/10032,,,,,
https://bacdive.dsmz.de/strain/10033,,,,,
https://bacdive.dsmz.de/strain/10034,,,,,
https://bacdive.dsmz.de/strain/10035,,,,,
https://bacdive.dsmz.de/strain/10036,,,,,
https://bacdive.dsmz.de/strain/10037,,,,,
https://bacdive.dsmz.de/strain/10038,,,,,
https://bacdive.dsmz.de/strain/10039,,,,,
https://bacdive.dsmz.de/strain/10040,,,,,
https://bacdive.dsmz.de/strain/10041,,,,,
https://bacdive.dsmz.de/strain/10046,,,,,
https://bacdive.dsmz.de/strain/10049,,,,,
https://bacdive.dsmz.de/strain/10052,,,,,
https://bacdive.dsmz.de/strain/10053,,,,,
