link,Last LPSN update,Domain,Phylum,Class,Order,Family,Genus,Species,Ref 1,Ref 2,Ref 3,Ref 4,Ref 5,Ref 6,Ref 7,Ref 8,Ref 9,Ref 10
https://bacdive.dsmz.de/strain/134027,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas kyungheensis,"('Ref.: #31085', 'growth', '18-35')","('Ref.: #31085', 'optimum', '26.5')",,,,,,,,
https://bacdive.dsmz.de/strain/130675,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas leidyi,"('Ref.: #21546', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/140978,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas limnosediminicola,"('Ref.: #43868', 'growth', '15-37')","('Ref.: #43868', 'optimum', '25-30')",,,,,,,,
https://bacdive.dsmz.de/strain/133300,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas lutea,"('Ref.: #25055', 'growth', '10-37')","('Ref.: #25055', 'optimum', '25-30')",,,,,,,,
https://bacdive.dsmz.de/strain/140852,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas metalli,"('Ref.: #43663', 'growth', '15-37')","('Ref.: #43663', 'optimum', '25-30')",,,,,,,,
https://bacdive.dsmz.de/strain/14248,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas molluscorum,"('Ref.: #8194', 'growth', '30')","('Ref.: #31827', 'optimum', '26.5')","('Ref.: #33284', 'growth', '30')",,,,,,,
https://bacdive.dsmz.de/strain/158343,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas montana,"('Ref.: #65019', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/14249,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas mucosissima,"('Ref.: #7021', 'growth', '28')","('Ref.: #31806', 'growth', '15-30')","('Ref.: #31806', 'optimum', '25')","('Ref.: #36907', 'growth', '25')",,,,,,
https://bacdive.dsmz.de/strain/130679,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas naasensis,"('Ref.: #21790', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/133230,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas naphthae,"('Ref.: #25006', 'optimum', '25-28')",,,,,,,,,
https://bacdive.dsmz.de/strain/140698,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas olei,"('Ref.: #43468', 'growth', '15-45')","('Ref.: #43468', 'optimum', '20-40')",,,,,,,,
https://bacdive.dsmz.de/strain/131280,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas oligoaromativorans,"('Ref.: #22507', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/14240,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas oligophenolica,"('Ref.: #6761', 'growth', '28')","('Ref.: #30117', 'growth', '04-37')","('Ref.: #30117', 'optimum', '20.5')","('Ref.: #37290', 'growth', '30')",,,,,,
https://bacdive.dsmz.de/strain/14268,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas oryziterrae,"('Ref.: #15716', 'growth', '28')","('Ref.: #40623', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/140979,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas palustris,"('Ref.: #43868', 'growth', '15-37')","('Ref.: #43868', 'optimum', '25-30')",,,,,,,,
https://bacdive.dsmz.de/strain/144471,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas paucimobilis,,,,,,,,,,
https://bacdive.dsmz.de/strain/133291,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas piscinae,"('Ref.: #25088', 'growth', '15.0')","('Ref.: #25088', 'optimum', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/14229,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas pituitosa,"('Ref.: #4905', 'growth', '30')","('Ref.: #37285', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/23279,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas polyaromaticivorans,"('Ref.: #19150', 'growth', '28')","('Ref.: #30326', 'growth', '20-35')","('Ref.: #30326', 'optimum', '26')",,,,,,,
https://bacdive.dsmz.de/strain/132650,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas prati,"('Ref.: #24439', 'growth', '28')","('Ref.: #24961', 'optimum', '25')",,,,,,,,
https://bacdive.dsmz.de/strain/158693,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas rhizophila,"('Ref.: #65433', 'growth', '10-37')","('Ref.: #65433', 'optimum', '25-30')",,,,,,,,
https://bacdive.dsmz.de/strain/14256,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sanxanigenens,"('Ref.: #8232', 'growth', '28')","('Ref.: #28879', 'optimum', '29')","('Ref.: #39797', 'growth', '30')",,,,,,,
https://bacdive.dsmz.de/strain/23278,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sediminicola,"('Ref.: #18851', 'growth', '30')","('Ref.: #30596', 'optimum', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/140991,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas silvisoli,"('Ref.: #43878', 'growth', '15-30')","('Ref.: #43878', 'optimum', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/14245,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas soli,"('Ref.: #7497', 'growth', '30')","('Ref.: #31577', 'growth', '15-37')","('Ref.: #31577', 'optimum', '30')","('Ref.: #37476', 'growth', '25')",,,,,,
https://bacdive.dsmz.de/strain/14205,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,"('Ref.: #2899', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/14206,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,"('Ref.: #3121', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/14211,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,"('Ref.: #4544', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/14212,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,"('Ref.: #4652', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/14213,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,"('Ref.: #6481', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/14214,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,"('Ref.: #6482', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/24691,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,"('Ref.: #20882', 'growth', '20')",,,,,,,,,
https://bacdive.dsmz.de/strain/130673,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,"('Ref.: #21785', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/130674,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas hunanensis,,,,,,,,,,
https://bacdive.dsmz.de/strain/144269,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,,,,,,,,,,
https://bacdive.dsmz.de/strain/146456,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,,,,,,,,,,
https://bacdive.dsmz.de/strain/146457,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,,,,,,,,,,
https://bacdive.dsmz.de/strain/146458,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,,,,,,,,,,
https://bacdive.dsmz.de/strain/146561,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,"('Ref.: #50594', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/146585,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,,,,,,,,,,
https://bacdive.dsmz.de/strain/147275,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,"('Ref.: #51428', 'growth', '26')",,,,,,,,,
https://bacdive.dsmz.de/strain/149153,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,"('Ref.: #53508', 'growth', '20-26')",,,,,,,,,
https://bacdive.dsmz.de/strain/149154,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,"('Ref.: #53510', 'growth', '22-37')",,,,,,,,,
https://bacdive.dsmz.de/strain/149155,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,"('Ref.: #53511', 'growth', '26-37')",,,,,,,,,
https://bacdive.dsmz.de/strain/149657,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,,,,,,,,,,
https://bacdive.dsmz.de/strain/150904,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,"('Ref.: #55521', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/151217,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,,,,,,,,,,
https://bacdive.dsmz.de/strain/151609,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,,,,,,,,,,
https://bacdive.dsmz.de/strain/151610,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,,,,,,,,,,
https://bacdive.dsmz.de/strain/155120,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,"('Ref.: #61004', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/155599,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,"('Ref.: #61660', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/156408,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp.,"('Ref.: #62668', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/23281,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Rhizorhabdus,Rhizorhabdus starnbergensis,"('Ref.: #19255', 'growth', '28')","('Ref.: #30716', 'growth', '10-37')","('Ref.: #30716', 'optimum', '28')",,,,,,,
https://bacdive.dsmz.de/strain/14226,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas trueperi,"('Ref.: #3060', 'growth', '25')","('Ref.: #41574', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/157911,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas turrisvirgatae,"('Ref.: #64484', 'growth', '28')","('Ref.: #66632', 'growth', '20-35')",,,,,,,,
https://bacdive.dsmz.de/strain/14228,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Rhizorhabdus,Rhizorhabdus wittichii,"('Ref.: #2419', 'growth', '30')","('Ref.: #37289', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/14265,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas xinjiangensis,"('Ref.: #18278', 'growth', '28')","('Ref.: #41594', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/14232,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas yabuuchiae,"('Ref.: #5385', 'growth', '30')","('Ref.: #30014', 'optimum', '30')","('Ref.: #37292', 'growth', '30')","('Ref.: #59538', 'growth', '30-37')",,,,,,
https://bacdive.dsmz.de/strain/153198,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas yabuuchiae,"('Ref.: #58301', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/24562,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas yantingensis,"('Ref.: #20819', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/14273,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis alaskensis,"('Ref.: #5101', 'growth', '28')","('Ref.: #37377', 'growth', '30')","('Ref.: #56601', 'growth', '30-37')",,,,,,,
https://bacdive.dsmz.de/strain/14280,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingopyxis,Novosphingopyxis baekryungensis,"('Ref.: #6337', 'growth', '28')","('Ref.: #31415', 'growth', '04-30')","('Ref.: #31415', 'optimum', '27.5')","('Ref.: #37378', 'growth', '30')",,,,,,
https://bacdive.dsmz.de/strain/14287,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis bauzanensis,"('Ref.: #16247', 'growth', '28')","('Ref.: #29663', 'growth', '01-30')","('Ref.: #29663', 'growth', '01-05')",,,,,,,
https://bacdive.dsmz.de/strain/14277,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis chilensis,"('Ref.: #5603', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/131459,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis flava,"('Ref.: #22686', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/131425,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis fribergensis,"('Ref.: #22652', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/24564,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis ginsengisoli,"('Ref.: #20821', 'growth', '28')","('Ref.: #31823', 'growth', '04-42')","('Ref.: #31823', 'optimum', '30')",,,,,,,
https://bacdive.dsmz.de/strain/24566,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis indica,"('Ref.: #20823', 'growth', '28')","('Ref.: #30636', 'optimum', '28')",,,,,,,,
https://bacdive.dsmz.de/strain/23284,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis italica,"('Ref.: #19367', 'growth', '25')","('Ref.: #30877', 'growth', '10-30')","('Ref.: #30877', 'optimum', '27.5')",,,,,,,
https://bacdive.dsmz.de/strain/14274,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis macrogoltabida,"('Ref.: #3417', 'growth', '30')","('Ref.: #39986', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/152705,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis macrogoltabida,"('Ref.: #57683', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/23283,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis panaciterrae,"('Ref.: #19123', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/14286,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis panaciterrulae,"('Ref.: #17913', 'growth', '28')","('Ref.: #29718', 'growth', '25-37')","('Ref.: #29718', 'optimum', '25-30')",,,,,,,
https://bacdive.dsmz.de/strain/23282,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis panaciterrulae,"('Ref.: #19106', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/14285,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis soli,"('Ref.: #18006', 'growth', '28')","('Ref.: #29436', 'growth', '15-42')","('Ref.: #29436', 'optimum', '30')",,,,,,,
https://bacdive.dsmz.de/strain/140477,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis solisilvae,"('Ref.: #43250', 'optimum', '25-35')","('Ref.: #43250', 'growth', '15-42')",,,,,,,,
https://bacdive.dsmz.de/strain/130682,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis sp.,"('Ref.: #21793', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/155707,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis sp.,"('Ref.: #61816', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/156337,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis sp.,"('Ref.: #62576', 'growth', '37')",,,,,,,,,
https://bacdive.dsmz.de/strain/14278,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis taejonensis,"('Ref.: #5905', 'growth', '30')","('Ref.: #37957', 'growth', '30')",,,,,,,,
https://bacdive.dsmz.de/strain/14284,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis ummariensis,"('Ref.: #17635', 'growth', '28')","('Ref.: #29216', 'optimum', '28')",,,,,,,,
https://bacdive.dsmz.de/strain/130686,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,Sphingorhabdus arenilitoris,"('Ref.: #22095', 'growth', '28')",,,,,,,,,
https://bacdive.dsmz.de/strain/14279,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,Sphingorhabdus flavimaris,"('Ref.: #6338', 'growth', '30')",,,,,,,,,
https://bacdive.dsmz.de/strain/14282,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,Sphingorhabdus litoris,"('Ref.: #16314', 'growth', '30')","('Ref.: #32518', 'growth', '15-34')","('Ref.: #32518', 'optimum', '23.7')",,,,,,,
https://bacdive.dsmz.de/strain/14283,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,Sphingorhabdus marina,"('Ref.: #16185', 'growth', '30')","('Ref.: #32518', 'growth', '15-34')","('Ref.: #32518', 'optimum', '23.7')",,,,,,,
https://bacdive.dsmz.de/strain/23286,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,Sphingorhabdus planktonica,"('Ref.: #19280', 'growth', '20')","('Ref.: #30727', 'growth', '11-27')","('Ref.: #30727', 'optimum', '21')",,,,,,,
https://bacdive.dsmz.de/strain/24567,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,Sphingorhabdus rigui,"('Ref.: #20822', 'growth', '25')",,,,,,,,,
https://bacdive.dsmz.de/strain/24689,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,Sphingorhabdus sp.,"('Ref.: #20880', 'growth', '20')",,,,,,,,,
https://bacdive.dsmz.de/strain/130685,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,Sphingorhabdus wooponensis,"('Ref.: #21796', 'growth', '25')",,,,,,,,,
https://bacdive.dsmz.de/strain/14293,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingosinicellaceae,Sphingosinicella,Sphingosinicella microcystinivorans,"('Ref.: #8320', 'growth', '28')","('Ref.: #31549', 'growth', '10-37')","('Ref.: #31549', 'optimum', '30')","('Ref.: #37472', 'growth', '30')",,,,,,
https://bacdive.dsmz.de/strain/14295,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingosinicellaceae,Sphingosinicella,Sphingosinicella soli,"('Ref.: #6896', 'growth', '28')","('Ref.: #32275', 'growth', '04-37')","('Ref.: #32275', 'optimum', '30')",,,,,,,
https://bacdive.dsmz.de/strain/11265,23-11-2020 (DD-MM-YYYY),Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Spinactinospora,Spinactinospora alkalitolerans,"('Ref.: #16549', 'growth', '37')","('Ref.: #29953', 'growth', '16-44')","('Ref.: #29953', 'optimum', '37')",,,,,,,
https://bacdive.dsmz.de/strain/141001,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Spiribacter,Spiribacter roseus,"('Ref.: #43888', 'growth', '20-40')","('Ref.: #43888', 'optimum', '37')",,,,,,,,
https://bacdive.dsmz.de/strain/131405,23-11-2020 (DD-MM-YYYY),Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Spiribacter,Spiribacter curvatus,"('Ref.: #22632', 'growth', '25')",,,,,,,,,
